submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,options,prolific_pid,prolific_session_id,prolific_study_id,qud,question,rating,response,responseTime,task
5138,24,,Graduated High-school,92506,1675355813499,1675355720993,male,"virus, short vignette",english,,6079fd1b7a4fba956ebbffe7,63dbe639a7b82e9e7ec50f9f,63dbcb938be3d3d1cb0dacfc,,,,2,4694,reliability
5138,24,,Graduated High-school,92506,1675355813499,1675355720993,male,"virus, short vignette",english,,6079fd1b7a4fba956ebbffe7,63dbe639a7b82e9e7ec50f9f,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1676,affiliation
5068,54,,Graduated College,171715,1675355059241,1675354887526,female,"virus, short vignette",English,,639695be390aad5b2a2f18f4,63dbe3004b7b96d0842b29d2,63dbcb938be3d3d1cb0dacfc,,,,Have a more enforceable police presence that sends the message that crime will not be tolerated and those who commit crimes will pay the consequences.,125849,solution
5068,54,,Graduated College,171715,1675355059241,1675354887526,female,"virus, short vignette",English,,639695be390aad5b2a2f18f4,63dbe3004b7b96d0842b29d2,63dbcb938be3d3d1cb0dacfc,,,,6,10933,reliability
5068,54,,Graduated College,171715,1675355059241,1675354887526,female,"virus, short vignette",English,,639695be390aad5b2a2f18f4,63dbe3004b7b96d0842b29d2,63dbcb938be3d3d1cb0dacfc,,,,neither,4087,affiliation
5085,33,,Graduated College,51453,1675355244786,1675355193333,male,"beast, long vignette",English,,5e56717ff994d1000c5c2dee,63dbe42fa3a884c70d12b4e2,63dbcb938be3d3d1cb0dacfc,,,,Increase police presence and invest in the community,26669,solution
5085,33,,Graduated College,51453,1675355244786,1675355193333,male,"beast, long vignette",English,,5e56717ff994d1000c5c2dee,63dbe42fa3a884c70d12b4e2,63dbcb938be3d3d1cb0dacfc,,,,2,4281,reliability
5085,33,,Graduated College,51453,1675355244786,1675355193333,male,"beast, long vignette",English,,5e56717ff994d1000c5c2dee,63dbe42fa3a884c70d12b4e2,63dbcb938be3d3d1cb0dacfc,,,,Republican,2057,affiliation
5112,31,,Graduated College,131622,1675355579000,1675355447378,male,"virus, long vignette",English,,63cee0dc98e17c0ac3c35b61,63dbe52ec3f211f16f8f73b1,63dbcb938be3d3d1cb0dacfc,,,,Investigate the economic hardships that citizens of Addison may be experiencing.,59537,solution
5112,31,,Graduated College,131622,1675355579000,1675355447378,male,"virus, long vignette",English,,63cee0dc98e17c0ac3c35b61,63dbe52ec3f211f16f8f73b1,63dbcb938be3d3d1cb0dacfc,,,,3,5832,reliability
5112,31,,Graduated College,131622,1675355579000,1675355447378,male,"virus, long vignette",English,,63cee0dc98e17c0ac3c35b61,63dbe52ec3f211f16f8f73b1,63dbcb938be3d3d1cb0dacfc,,,,neither,2397,affiliation
5132,54,,Graduated College,79442,1675355746674,1675355667232,male,"beast, short vignette",english,,5aea56160335e200019ea543,63dbe60f2f79ca0bcbf1db8e,63dbcb938be3d3d1cb0dacfc,,,,"increase police hirings, decrease gun ownership hurdles.",48363,solution
5132,54,,Graduated College,79442,1675355746674,1675355667232,male,"beast, short vignette",english,,5aea56160335e200019ea543,63dbe60f2f79ca0bcbf1db8e,63dbcb938be3d3d1cb0dacfc,,,,5,3917,reliability
5132,54,,Graduated College,79442,1675355746674,1675355667232,male,"beast, short vignette",english,,5aea56160335e200019ea543,63dbe60f2f79ca0bcbf1db8e,63dbcb938be3d3d1cb0dacfc,,,,Republican,1768,affiliation
5137,25,,Graduated College,38066,1675355812503,1675355774437,female,"virus, short vignette",English,,5beeed1b1e78580001dbe859,63dbe56461e521a3310dad2a,63dbcb938be3d3d1cb0dacfc,,,,increase the amount of police on the streets,20646,solution
5137,25,,Graduated College,38066,1675355812503,1675355774437,female,"virus, short vignette",English,,5beeed1b1e78580001dbe859,63dbe56461e521a3310dad2a,63dbcb938be3d3d1cb0dacfc,,,,6,2036,reliability
5137,25,,Graduated College,38066,1675355812503,1675355774437,female,"virus, short vignette",English,,5beeed1b1e78580001dbe859,63dbe56461e521a3310dad2a,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1449,affiliation
5074,25,,Graduated College,51586,1675355120293,1675355068707,female,"virus, short vignette",english,,605399bd9b612f585a9f8412,63dbe3b8d5a395fc84c8a7c2,63dbcb938be3d3d1cb0dacfc,,,,See if there are ways to better support the disadvantaged or mentally ill,32923,solution
5074,25,,Graduated College,51586,1675355120293,1675355068707,female,"virus, short vignette",english,,605399bd9b612f585a9f8412,63dbe3b8d5a395fc84c8a7c2,63dbcb938be3d3d1cb0dacfc,,,,4,2884,reliability
5074,25,,Graduated College,51586,1675355120293,1675355068707,female,"virus, short vignette",english,,605399bd9b612f585a9f8412,63dbe3b8d5a395fc84c8a7c2,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2069,affiliation
5080,58,n/a,Graduated High-school,425359,1675355199692,1675354774333,male,"beast, long vignette",English,,6295270587394aac7ce600db,63dbe28b7ba93f0d1b3f08bd,63dbcb938be3d3d1cb0dacfc,,,,"First off, try to understand WHY the crime rate has risen so sharply in the past three years.  If you are able to identify at least one proximal cause you have a chance of defeating the problem.  This can be hard to do, but it is important to mitigating the problem over the long term.  Because of the work involved in doing this is extensive, most communities simply add more police and jails.  Quite easily, the common universal answer is lack of education and opportunity for folks who are disadvantaged in one way or another.  Early education is key.  Community education outside of school is also important.  Another strong origin is the lack of a stable home and family where peaceful values are instilled.  However, the cause of unstable homes is rather complex, typically involving lack of boundaries when it comes to setting a good example for young ones.",381835,solution
5080,58,n/a,Graduated High-school,425359,1675355199692,1675354774333,male,"beast, long vignette",English,,6295270587394aac7ce600db,63dbe28b7ba93f0d1b3f08bd,63dbcb938be3d3d1cb0dacfc,,,,5,4309,reliability
5080,58,n/a,Graduated High-school,425359,1675355199692,1675354774333,male,"beast, long vignette",English,,6295270587394aac7ce600db,63dbe28b7ba93f0d1b3f08bd,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2822,affiliation
5097,38,,Graduated College,40483,1675355446950,1675355406467,male,"virus, short vignette",french,,57a7ead9275be6000135b6be,63dbe508d95767a81512b514,63dbcb938be3d3d1cb0dacfc,,,,add more law enforcement,22571,solution
5097,38,,Graduated College,40483,1675355446950,1675355406467,male,"virus, short vignette",french,,57a7ead9275be6000135b6be,63dbe508d95767a81512b514,63dbcb938be3d3d1cb0dacfc,,,,5,3804,reliability
5097,38,,Graduated College,40483,1675355446950,1675355406467,male,"virus, short vignette",french,,57a7ead9275be6000135b6be,63dbe508d95767a81512b514,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2580,affiliation
5104,74,interesting survey,Higher degree,183110,1675355505679,1675355322569,male,"beast, short vignette",English,,5dddd93ce2dcbdd58abe31f2,63dbe4b220732dbab2efa1b0,63dbcb938be3d3d1cb0dacfc,,,,It needs to address the problem of why people are committing crimes. They should offer programs that would encourage people to do constructive activities and not commit crimes.Added police officers would also help. Social workers also need to be available to help those in need.,115133,solution
5104,74,interesting survey,Higher degree,183110,1675355505679,1675355322569,male,"beast, short vignette",English,,5dddd93ce2dcbdd58abe31f2,63dbe4b220732dbab2efa1b0,63dbcb938be3d3d1cb0dacfc,,,,7,5813,reliability
5104,74,interesting survey,Higher degree,183110,1675355505679,1675355322569,male,"beast, short vignette",English,,5dddd93ce2dcbdd58abe31f2,63dbe4b220732dbab2efa1b0,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3923,affiliation
5115,34,,Graduated High-school,118732,1675355590637,1675355471905,male,"virus, short vignette",English,,5914b7b50a4b9d0001add64f,63dbe5450eb31d43abb7f625,63dbcb938be3d3d1cb0dacfc,,,,Increase minimum wage. ,91663,solution
5115,34,,Graduated High-school,118732,1675355590637,1675355471905,male,"virus, short vignette",English,,5914b7b50a4b9d0001add64f,63dbe5450eb31d43abb7f625,63dbcb938be3d3d1cb0dacfc,,,,4,7368,reliability
5115,34,,Graduated High-school,118732,1675355590637,1675355471905,male,"virus, short vignette",English,,5914b7b50a4b9d0001add64f,63dbe5450eb31d43abb7f625,63dbcb938be3d3d1cb0dacfc,,,,Republican,1848,affiliation
5075,29,,Graduated High-school,87345,1675355151719,1675355064374,male,"virus, short vignette",English,,5bd732dc9760e90001148cd0,63dbe3af4d4d71eacce035e4,63dbcb938be3d3d1cb0dacfc,,,,Address the underlying issues causing people to turn to crime.,30516,solution
5075,29,,Graduated High-school,87345,1675355151719,1675355064374,male,"virus, short vignette",English,,5bd732dc9760e90001148cd0,63dbe3af4d4d71eacce035e4,63dbcb938be3d3d1cb0dacfc,,,,5,7775,reliability
5075,29,,Graduated High-school,87345,1675355151719,1675355064374,male,"virus, short vignette",English,,5bd732dc9760e90001148cd0,63dbe3af4d4d71eacce035e4,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1430,affiliation
5103,25,,Graduated College,83186,1675355507129,1675355423943,female,"beast, short vignette",english,,6109b91605127dcbee798fbb,63dbe51a77f3219625c8a76a,63dbcb938be3d3d1cb0dacfc,,,,figure out the root issue - are the crimes surrounding food insecurity? housing insecurity? organized violence in the area? high unemployment rates? ,60303,solution
5103,25,,Graduated College,83186,1675355507129,1675355423943,female,"beast, short vignette",english,,6109b91605127dcbee798fbb,63dbe51a77f3219625c8a76a,63dbcb938be3d3d1cb0dacfc,,,,4,4947,reliability
5103,25,,Graduated College,83186,1675355507129,1675355423943,female,"beast, short vignette",english,,6109b91605127dcbee798fbb,63dbe51a77f3219625c8a76a,63dbcb938be3d3d1cb0dacfc,,,,rather not say,1931,affiliation
5108,37,n/a,Graduated College,168923,1675355568040,1675355399117,male,"beast, long vignette",English,,62dc07a7fbbd3d089b7135af,63dbe4f7415b63746b25a355,63dbcb938be3d3d1cb0dacfc,,,,"It is impossible to create a solution to this problem without fully understanding the statistics about the city of Addision and what the current policies are in existence. Not to mention, these are very old statistics at this point. One may be solving for a problem that no longer exists or has already been mitigated.",133815,solution
5108,37,n/a,Graduated College,168923,1675355568040,1675355399117,male,"beast, long vignette",English,,62dc07a7fbbd3d089b7135af,63dbe4f7415b63746b25a355,63dbcb938be3d3d1cb0dacfc,,,,1,5210,reliability
5108,37,n/a,Graduated College,168923,1675355568040,1675355399117,male,"beast, long vignette",English,,62dc07a7fbbd3d089b7135af,63dbe4f7415b63746b25a355,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2492,affiliation
5111,35,,Graduated High-school,50847,1675355578641,1675355527794,female,"beast, long vignette",English,,614cd1ce1f5a14aa71ec0504,63dbe57e6e048a0c9ef2db91,63dbcb938be3d3d1cb0dacfc,,,,Increase police patrol,28827,solution
5111,35,,Graduated High-school,50847,1675355578641,1675355527794,female,"beast, long vignette",English,,614cd1ce1f5a14aa71ec0504,63dbe57e6e048a0c9ef2db91,63dbcb938be3d3d1cb0dacfc,,,,4,3150,reliability
5111,35,,Graduated High-school,50847,1675355578641,1675355527794,female,"beast, long vignette",English,,614cd1ce1f5a14aa71ec0504,63dbe57e6e048a0c9ef2db91,63dbcb938be3d3d1cb0dacfc,,,,Republican,1653,affiliation
5077,27,,Higher degree,213979,1675355177910,1675354963931,female,"virus, long vignette",English,,60a55d4bb6bd9be6c95b89eb,63dbe3492a30570005e88fbd,63dbcb938be3d3d1cb0dacfc,,,,"I am honestly not sure because I do not know what the city is like or what is going on. Maybe they need more policing or laws, maybe they need more social services, etc. ",195696,solution
5077,27,,Higher degree,213979,1675355177910,1675354963931,female,"virus, long vignette",English,,60a55d4bb6bd9be6c95b89eb,63dbe3492a30570005e88fbd,63dbcb938be3d3d1cb0dacfc,,,,2,3522,reliability
5077,27,,Higher degree,213979,1675355177910,1675354963931,female,"virus, long vignette",English,,60a55d4bb6bd9be6c95b89eb,63dbe3492a30570005e88fbd,63dbcb938be3d3d1cb0dacfc,,,,neither,1546,affiliation
5088,30,,Graduated College,156995,1675355294061,1675355137066,female,"beast, short vignette",English,,5e4f0e104335e236a2b8aead,63dbe3fc2b27b0575e0faddb,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to identify the root cause of their crime before they can address it. Is it teenagers who have nothing to do? They could impliment after school programs or invest in a park for them to hang out at. Have people been losing their jobs and need to resort to crime to survive They could set up public assistance programs to help with necessities and have days at the library where they help people write resumes. Only by identifying the cause of the crimes can they hope to reduce them.,128243,solution
5088,30,,Graduated College,156995,1675355294061,1675355137066,female,"beast, short vignette",English,,5e4f0e104335e236a2b8aead,63dbe3fc2b27b0575e0faddb,63dbcb938be3d3d1cb0dacfc,,,,7,8470,reliability
5088,30,,Graduated College,156995,1675355294061,1675355137066,female,"beast, short vignette",English,,5e4f0e104335e236a2b8aead,63dbe3fc2b27b0575e0faddb,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1741,affiliation
5133,47,,Graduated College,72670,1675355749735,1675355677065,male,"beast, long vignette",English,,627291bbdfcd4d5c0120cf80,63dbe61493194fd16060a193,63dbcb938be3d3d1cb0dacfc,,,,Increase their budget for the police force significantly.,51851,solution
5133,47,,Graduated College,72670,1675355749735,1675355677065,male,"beast, long vignette",English,,627291bbdfcd4d5c0120cf80,63dbe61493194fd16060a193,63dbcb938be3d3d1cb0dacfc,,,,6,4666,reliability
5133,47,,Graduated College,72670,1675355749735,1675355677065,male,"beast, long vignette",English,,627291bbdfcd4d5c0120cf80,63dbe61493194fd16060a193,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1700,affiliation
5179,42,,Graduated College,247325,1675356121791,1675355874466,female,"virus, short vignette",english,,5e1371f92b12bd9a96c2d902,63dbe6dc0b038ca425b66c0b,63dbcb938be3d3d1cb0dacfc,,,,Add more law enforcement and enforce the law with harsher punishment,29726,solution
5179,42,,Graduated College,247325,1675356121791,1675355874466,female,"virus, short vignette",english,,5e1371f92b12bd9a96c2d902,63dbe6dc0b038ca425b66c0b,63dbcb938be3d3d1cb0dacfc,,,,7,3322,reliability
5179,42,,Graduated College,247325,1675356121791,1675355874466,female,"virus, short vignette",english,,5e1371f92b12bd9a96c2d902,63dbe6dc0b038ca425b66c0b,63dbcb938be3d3d1cb0dacfc,,,,Republican,1671,affiliation
5183,21,,Graduated College,78119,1675356161555,1675356083436,female,"virus, long vignette",English,,615f1b99db4e7574065b1f84,63dbe7a5d4ee011ccb2b29a8,63dbcb938be3d3d1cb0dacfc,,,,"In order to reduce crime, Addison needs to catch the criminals ",34097,solution
5183,21,,Graduated College,78119,1675356161555,1675356083436,female,"virus, long vignette",English,,615f1b99db4e7574065b1f84,63dbe7a5d4ee011ccb2b29a8,63dbcb938be3d3d1cb0dacfc,,,,3,6677,reliability
5183,21,,Graduated College,78119,1675356161555,1675356083436,female,"virus, long vignette",English,,615f1b99db4e7574065b1f84,63dbe7a5d4ee011ccb2b29a8,63dbcb938be3d3d1cb0dacfc,,,,Republican,5680,affiliation
5081,22,N/A,Graduated High-school,87099,1675355205562,1675355118463,male,"beast, long vignette",English,,63d7c5bf4cf3087f198dfce0,63dbe3cf2cfbde91f20fad71,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to make its police department more involved (community policing),58933,solution
5081,22,N/A,Graduated High-school,87099,1675355205562,1675355118463,male,"beast, long vignette",English,,63d7c5bf4cf3087f198dfce0,63dbe3cf2cfbde91f20fad71,63dbcb938be3d3d1cb0dacfc,,,,4,5700,reliability
5081,22,N/A,Graduated High-school,87099,1675355205562,1675355118463,male,"beast, long vignette",English,,63d7c5bf4cf3087f198dfce0,63dbe3cf2cfbde91f20fad71,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1826,affiliation
5113,25,,Graduated High-school,95266,1675355580495,1675355485229,male,"beast, long vignette",English,,5f13958f0576a62394421a92,63dbe55c4eb4ea643729d22b,63dbcb938be3d3d1cb0dacfc,,,,"I have no idea because you didn't provide enough info, what type of crime is it? I could say something like ""Ban guns"" but that would be useless if 90% of the crimes are car hit and runs or something.",75247,solution
5113,25,,Graduated High-school,95266,1675355580495,1675355485229,male,"beast, long vignette",English,,5f13958f0576a62394421a92,63dbe55c4eb4ea643729d22b,63dbcb938be3d3d1cb0dacfc,,,,4,2934,reliability
5113,25,,Graduated High-school,95266,1675355580495,1675355485229,male,"beast, long vignette",English,,5f13958f0576a62394421a92,63dbe55c4eb4ea643729d22b,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1183,affiliation
5127,25,,Higher degree,94733,1675355701930,1675355607197,female,"virus, long vignette",English,,5d4279186a751d001945863d,63dbe5cd415b63746b25a37b,63dbcb938be3d3d1cb0dacfc,,,,"To reduce crime, Addison needs make sure neighborhoods are under crime watch, and that more cameras are in stores and public places to prevent theft.",73919,solution
5127,25,,Higher degree,94733,1675355701930,1675355607197,female,"virus, long vignette",English,,5d4279186a751d001945863d,63dbe5cd415b63746b25a37b,63dbcb938be3d3d1cb0dacfc,,,,5,2785,reliability
5127,25,,Higher degree,94733,1675355701930,1675355607197,female,"virus, long vignette",English,,5d4279186a751d001945863d,63dbe5cd415b63746b25a37b,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1505,affiliation
5129,51,,Graduated College,130690,1675355710975,1675355580285,male,"virus, short vignette",English,,6315dbda57439d794f865dbd,63dbe5b6ed95399994ad0a05,63dbcb938be3d3d1cb0dacfc,,,,Raise the level of awareness and education while helping implement a family structure with a good father figure who bases his beliefs on traditional values. ,94777,solution
5129,51,,Graduated College,130690,1675355710975,1675355580285,male,"virus, short vignette",English,,6315dbda57439d794f865dbd,63dbe5b6ed95399994ad0a05,63dbcb938be3d3d1cb0dacfc,,,,6,6704,reliability
5129,51,,Graduated College,130690,1675355710975,1675355580285,male,"virus, short vignette",English,,6315dbda57439d794f865dbd,63dbe5b6ed95399994ad0a05,63dbcb938be3d3d1cb0dacfc,,,,Republican,2382,affiliation
5093,30,,Graduated College,152806,1675355370947,1675355218141,male,"virus, short vignette",English,,5b975addbb32a6000182d3e2,63dbe445a043199668e93412,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to crackdown on criminals by seeking them out and serving severe sentences for crime.  It needs to let criminals know that they will not get away with crime and they will pay a heavy price once they are found.,107664,solution
5093,30,,Graduated College,152806,1675355370947,1675355218141,male,"virus, short vignette",English,,5b975addbb32a6000182d3e2,63dbe445a043199668e93412,63dbcb938be3d3d1cb0dacfc,,,,6,5579,reliability
5093,30,,Graduated College,152806,1675355370947,1675355218141,male,"virus, short vignette",English,,5b975addbb32a6000182d3e2,63dbe445a043199668e93412,63dbcb938be3d3d1cb0dacfc,,,,Republican,12000,affiliation
5098,43,,Graduated High-school,226039,1675355496294,1675355270255,male,"virus, long vignette",English,,590f89c75cad260001603033,63dbe45026b3585bfee9344e,63dbcb938be3d3d1cb0dacfc,,,,Determine the cause of the increase in crime.,96347,solution
5098,43,,Graduated High-school,226039,1675355496294,1675355270255,male,"virus, long vignette",English,,590f89c75cad260001603033,63dbe45026b3585bfee9344e,63dbcb938be3d3d1cb0dacfc,,,,4,13443,reliability
5098,43,,Graduated High-school,226039,1675355496294,1675355270255,male,"virus, long vignette",English,,590f89c75cad260001603033,63dbe45026b3585bfee9344e,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3423,affiliation
5100,24,,Graduated High-school,64680,1675355480702,1675355416022,female,"virus, long vignette",English,,5e83abb4e0a2e40fd565226d,63dbe5116e048a0c9ef2db81,63dbcb938be3d3d1cb0dacfc,,,,Solve whatever economic crisis is happening in the city. ,38619,solution
5100,24,,Graduated High-school,64680,1675355480702,1675355416022,female,"virus, long vignette",English,,5e83abb4e0a2e40fd565226d,63dbe5116e048a0c9ef2db81,63dbcb938be3d3d1cb0dacfc,,,,7,3207,reliability
5100,24,,Graduated High-school,64680,1675355480702,1675355416022,female,"virus, long vignette",English,,5e83abb4e0a2e40fd565226d,63dbe5116e048a0c9ef2db81,63dbcb938be3d3d1cb0dacfc,,,,neither,2335,affiliation
5101,25,,Higher degree,116992,1675355488902,1675355371910,female,"virus, long vignette","english, spanish",,60fdcd6e876c27dc91f0a5bf,63dbe4e42f79ca0bcbf1db5c,63dbcb938be3d3d1cb0dacfc,,,,put out more surveillance and police presence,27544,solution
5101,25,,Higher degree,116992,1675355488902,1675355371910,female,"virus, long vignette","english, spanish",,60fdcd6e876c27dc91f0a5bf,63dbe4e42f79ca0bcbf1db5c,63dbcb938be3d3d1cb0dacfc,,,,3,64600,reliability
5101,25,,Higher degree,116992,1675355488902,1675355371910,female,"virus, long vignette","english, spanish",,60fdcd6e876c27dc91f0a5bf,63dbe4e42f79ca0bcbf1db5c,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1228,affiliation
5141,21,,Graduated College,44278,1675355840281,1675355796003,female,"virus, short vignette",english,,60fffb806a0f91b61a38d8af,63dbe6896710a53137f2dbcf,63dbcb938be3d3d1cb0dacfc,,,,Increase security and police,23246,solution
5141,21,,Graduated College,44278,1675355840281,1675355796003,female,"virus, short vignette",english,,60fffb806a0f91b61a38d8af,63dbe6896710a53137f2dbcf,63dbcb938be3d3d1cb0dacfc,,,,6,3789,reliability
5141,21,,Graduated College,44278,1675355840281,1675355796003,female,"virus, short vignette",english,,60fffb806a0f91b61a38d8af,63dbe6896710a53137f2dbcf,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2420,affiliation
5095,32,,Graduated College,80794,1675355418249,1675355337455,male,"virus, short vignette",English,,5d93ee94eaf36200134a1d87,63dbe4c4988fcdb5bbb66c8a,63dbcb938be3d3d1cb0dacfc,,,,Spend more on policing,18903,solution
5095,32,,Graduated College,80794,1675355418249,1675355337455,male,"virus, short vignette",English,,5d93ee94eaf36200134a1d87,63dbe4c4988fcdb5bbb66c8a,63dbcb938be3d3d1cb0dacfc,,,,5,3431,reliability
5095,32,,Graduated College,80794,1675355418249,1675355337455,male,"virus, short vignette",English,,5d93ee94eaf36200134a1d87,63dbe4c4988fcdb5bbb66c8a,63dbcb938be3d3d1cb0dacfc,,,,neither,1818,affiliation
5099,33,,Higher degree,102429,1675355474554,1675355372125,male,"beast, short vignette",English,,629513753a4424c933282660,63dbe4e39476d614f6f1db84,63dbcb938be3d3d1cb0dacfc,,,,"Addison should seek to understand the cause of what's causing the increase in crime rate and address the underlying cause.  For example, if there is an increase in poverty, unemployment, homelessness, etc.  Addison should focus on strengthening its social safety net to better support its citizens.",80818,solution
5099,33,,Higher degree,102429,1675355474554,1675355372125,male,"beast, short vignette",English,,629513753a4424c933282660,63dbe4e39476d614f6f1db84,63dbcb938be3d3d1cb0dacfc,,,,6,2903,reliability
5099,33,,Higher degree,102429,1675355474554,1675355372125,male,"beast, short vignette",English,,629513753a4424c933282660,63dbe4e39476d614f6f1db84,63dbcb938be3d3d1cb0dacfc,,,,neither,1879,affiliation
5105,1850,,Higher degree,127848,1675355509764,1675355381916,female,"virus, long vignette",,,5f6fd38a9c17665a9a8aca5a,63dbe4f0e5b4ad6cfd708fea,63dbcb938be3d3d1cb0dacfc,,,,Increase public cameras and increase a well vetted and trained police force.,100459,solution
5105,1850,,Higher degree,127848,1675355509764,1675355381916,female,"virus, long vignette",,,5f6fd38a9c17665a9a8aca5a,63dbe4f0e5b4ad6cfd708fea,63dbcb938be3d3d1cb0dacfc,,,,4,4286,reliability
5105,1850,,Higher degree,127848,1675355509764,1675355381916,female,"virus, long vignette",,,5f6fd38a9c17665a9a8aca5a,63dbe4f0e5b4ad6cfd708fea,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3280,affiliation
5107,39,,Graduated College,59123,1675355533452,1675355474329,male,"beast, short vignette",English,,5c291c9e1496350001cd4646,63dbe54ca4cab14c75062f8d,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to put more police patrols around the city to surveillance the city. ,33981,solution
5107,39,,Graduated College,59123,1675355533452,1675355474329,male,"beast, short vignette",English,,5c291c9e1496350001cd4646,63dbe54ca4cab14c75062f8d,63dbcb938be3d3d1cb0dacfc,,,,7,5485,reliability
5107,39,,Graduated College,59123,1675355533452,1675355474329,male,"beast, short vignette",English,,5c291c9e1496350001cd4646,63dbe54ca4cab14c75062f8d,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1884,affiliation
5154,40,,Higher degree,51614,1675355954660,1675355903046,male,"beast, short vignette",English,,60b85becc8a6814025bc03f6,63dbe6ef44a806ab3008eaf1,63dbcb938be3d3d1cb0dacfc,,,,Hire more police officers.,20416,solution
5154,40,,Higher degree,51614,1675355954660,1675355903046,male,"beast, short vignette",English,,60b85becc8a6814025bc03f6,63dbe6ef44a806ab3008eaf1,63dbcb938be3d3d1cb0dacfc,,,,5,3618,reliability
5154,40,,Higher degree,51614,1675355954660,1675355903046,male,"beast, short vignette",English,,60b85becc8a6814025bc03f6,63dbe6ef44a806ab3008eaf1,63dbcb938be3d3d1cb0dacfc,,,,neither,2533,affiliation
5102,27,,Graduated College,155566,1675355502229,1675355346663,male,"beast, long vignette",English,,5c748b9188fdc20017c60436,63dbe4cb1fb6cc4c0108eade,63dbcb938be3d3d1cb0dacfc,,,,"Finding the reason for violence, and stoping that source.",82498,solution
5102,27,,Graduated College,155566,1675355502229,1675355346663,male,"beast, long vignette",English,,5c748b9188fdc20017c60436,63dbe4cb1fb6cc4c0108eade,63dbcb938be3d3d1cb0dacfc,,,,7,2958,reliability
5102,27,,Graduated College,155566,1675355502229,1675355346663,male,"beast, long vignette",English,,5c748b9188fdc20017c60436,63dbe4cb1fb6cc4c0108eade,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1084,affiliation
5117,53,,Graduated High-school,60269,1675355601348,1675355541079,male,"beast, short vignette",English,,5e1cc05963251a04c9fbe321,63dbe590b4ff47c280f1db7f,63dbcb938be3d3d1cb0dacfc,,,,Look to the root cause of it.,24952,solution
5117,53,,Graduated High-school,60269,1675355601348,1675355541079,male,"beast, short vignette",English,,5e1cc05963251a04c9fbe321,63dbe590b4ff47c280f1db7f,63dbcb938be3d3d1cb0dacfc,,,,4,3984,reliability
5117,53,,Graduated High-school,60269,1675355601348,1675355541079,male,"beast, short vignette",English,,5e1cc05963251a04c9fbe321,63dbe590b4ff47c280f1db7f,63dbcb938be3d3d1cb0dacfc,,,,neither,2236,affiliation
5118,40,,Graduated High-school,86953,1675355612742,1675355525789,female,"virus, long vignette",English,,559bd307fdf99b7d0e839549,63dbe57da61fac9bbd1f20b7,63dbcb938be3d3d1cb0dacfc,,,,Increased police presence & teach public safety,55727,solution
5118,40,,Graduated High-school,86953,1675355612742,1675355525789,female,"virus, long vignette",English,,559bd307fdf99b7d0e839549,63dbe57da61fac9bbd1f20b7,63dbcb938be3d3d1cb0dacfc,,,,6,5860,reliability
5118,40,,Graduated High-school,86953,1675355612742,1675355525789,female,"virus, long vignette",English,,559bd307fdf99b7d0e839549,63dbe57da61fac9bbd1f20b7,63dbcb938be3d3d1cb0dacfc,,,,Democrat,5107,affiliation
5121,23,,Graduated College,253360,1675355643565,1675355390205,female,"beast, long vignette",English,,62b9e995fd8c321a2f65a6cd,63dbe4f7e05b3f12c8368628,63dbcb938be3d3d1cb0dacfc,,,,Addison needs more police officers to help combat the training. The city also needs comprehensive community-wide meetings to discuss the issue.,75793,solution
5121,23,,Graduated College,253360,1675355643565,1675355390205,female,"beast, long vignette",English,,62b9e995fd8c321a2f65a6cd,63dbe4f7e05b3f12c8368628,63dbcb938be3d3d1cb0dacfc,,,,7,4824,reliability
5121,23,,Graduated College,253360,1675355643565,1675355390205,female,"beast, long vignette",English,,62b9e995fd8c321a2f65a6cd,63dbe4f7e05b3f12c8368628,63dbcb938be3d3d1cb0dacfc,,,,neither,2014,affiliation
5128,26,,Graduated College,50822,1675355713178,1675355662356,male,"beast, short vignette",english,,5d8c4b8a6c75740018fd049c,63dbe609537b357ab5b66c60,63dbcb938be3d3d1cb0dacfc,,,,Have more good paying jobs so people work more and dont turn to crime along with making better schools to help build job skills,34080,solution
